elec_date,county_name,entity_description,race_number,race_description,race_party,tot_race_prec,race_prec_reporting,cand_number,cand_name,cand_party,cand_absmail_votes,cand_early_votes,cand_elecday_votes,cand_tot_votes
11/06/2012,BECKHAM,"FEDERAL, STATE AND COUNTY",30232,STATE QUESTION NO. 758 LEGISLATIVE REFERENDUM NO. 358,,13,13,2,AGAINST THE PROPOSAL - NO,,42,193,1701,1936
11/06/2012,BECKHAM,"FEDERAL, STATE AND COUNTY",30233,STATE QUESTION NO. 759 LEGISLATIVE REFERENDUM NO. 359,,13,13,1,FOR THE PROPOSAL - YES,,135,465,3639,4239
11/06/2012,BECKHAM,"FEDERAL, STATE AND COUNTY",30233,STATE QUESTION NO. 759 LEGISLATIVE REFERENDUM NO. 359,,13,13,2,AGAINST THE PROPOSAL - NO,,80,244,2006,2330
11/06/2012,BECKHAM,"FEDERAL, STATE AND COUNTY",30234,STATE QUESTION NO. 762 LEGISLATIVE REFERENDUM NO. 360,,13,13,1,FOR THE PROPOSAL - YES,,130,413,3154,3697
11/06/2012,BECKHAM,"FEDERAL, STATE AND COUNTY",30234,STATE QUESTION NO. 762 LEGISLATIVE REFERENDUM NO. 360,,13,13,2,AGAINST THE PROPOSAL - NO,,86,295,2515,2896
11/06/2012,BECKHAM,"FEDERAL, STATE AND COUNTY",30235,STATE QUESTION NO. 764 LEGISLATIVE REFERENDUM NO. 361,,13,13,1,FOR THE PROPOSAL - YES,,126,455,3538,4119
11/06/2012,BECKHAM,"FEDERAL, STATE AND COUNTY",30235,STATE QUESTION NO. 764 LEGISLATIVE REFERENDUM NO. 361,,13,13,2,AGAINST THE PROPOSAL - NO,,88,254,2068,2410
11/06/2012,BECKHAM,"FEDERAL, STATE AND COUNTY",30236,STATE QUESTION NO. 765 LEGISLATIVE REFERENDUM NO. 362,,13,13,1,FOR THE PROPOSAL - YES,,139,462,3676,4277
11/06/2012,BECKHAM,"FEDERAL, STATE AND COUNTY",30236,STATE QUESTION NO. 765 LEGISLATIVE REFERENDUM NO. 362,,13,13,2,AGAINST THE PROPOSAL - NO,,77,244,1979,2300
11/06/2012,BECKHAM,"FEDERAL, STATE AND COUNTY",30237,STATE QUESTION NO. 766 LEGISLATIVE REFERENDUM NO. 363,,13,13,1,FOR THE PROPOSAL - YES,,158,513,3879,4550
11/06/2012,BECKHAM,"FEDERAL, STATE AND COUNTY",30237,STATE QUESTION NO. 766 LEGISLATIVE REFERENDUM NO. 363,,13,13,2,AGAINST THE PROPOSAL - NO,,57,208,1837,2102
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",10001,FOR PRESIDENT AND VICE PRESIDENT,,9,9,1,BARACK OBAMA,DEM,37,94,861,992
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",10001,FOR PRESIDENT AND VICE PRESIDENT,,9,9,2,MITT ROMNEY,REP,108,284,2432,2824
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",10006,FOR UNITED STATES REPRESENTATIVE DISTRICT 03,,9,9,1,TIMOTHY RAY MURRAY,DEM,20,70,524,614
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",10006,FOR UNITED STATES REPRESENTATIVE DISTRICT 03,,9,9,2,FRANK D. LUCAS,REP,113,279,2560,2952
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",10006,FOR UNITED STATES REPRESENTATIVE DISTRICT 03,,9,9,3,WILLIAM M. SANDERS,IND,11,27,208,246
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",20062,FOR COUNTY SHERIFF,,9,9,1,TONY ALMAGUER,DEM,55,149,1534,1738
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",20062,FOR COUNTY SHERIFF,,9,9,2,MARGARETT PARMAN,REP,85,230,1743,2058
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30210,PROPOSITION,,9,9,1,FOR THE PROPOSITION - YES,,91,205,2000,2296
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30210,PROPOSITION,,9,9,2,AGAINST THE PROPOSITION - NO,,41,162,1183,1386
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30220,SUPREME COURT - NOMA D. GURICH,,9,9,1,YES,,70,221,1967,2258
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30220,SUPREME COURT - NOMA D. GURICH,,9,9,2,NO,,43,127,1097,1267
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30221,SUPREME COURT - YVONNE KAUGER,,9,9,1,YES,,67,211,1974,2252
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30221,SUPREME COURT - YVONNE KAUGER,,9,9,2,NO,,46,132,1071,1249
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30222,SUPREME COURT - JAMES E. EDMONDSON,,9,9,1,YES,,73,224,2020,2317
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30222,SUPREME COURT - JAMES E. EDMONDSON,,9,9,2,NO,,39,122,1032,1193
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30223,SUPREME COURT - DOUGLAS L. COMBS,,9,9,1,YES,,73,215,1996,2284
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30223,SUPREME COURT - DOUGLAS L. COMBS,,9,9,2,NO,,40,129,1050,1219
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30224,COURT OF CRIMINAL APPEALS - CLANCY SMITH,,9,9,1,YES,,75,213,1918,2206
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30224,COURT OF CRIMINAL APPEALS - CLANCY SMITH,,9,9,2,NO,,36,131,1122,1289
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30225,COURT OF CRIMINAL APPEALS - ARLENE JOHNSON,,9,9,1,YES,,76,215,1930,2221
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30225,COURT OF CRIMINAL APPEALS - ARLENE JOHNSON,,9,9,2,NO,,35,131,1105,1271
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30226,COURT OF CRIMINAL APPEALS - DAVID B. LEWIS,,9,9,1,YES,,78,210,1964,2252
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30226,COURT OF CRIMINAL APPEALS - DAVID B. LEWIS,,9,9,2,NO,,33,132,1059,1224
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30227,COURT OF CIVIL APPEALS - P. THOMAS THORNBRUGH,,9,9,1,YES,,71,211,1905,2187
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30227,COURT OF CIVIL APPEALS - P. THOMAS THORNBRUGH,,9,9,2,NO,,39,131,1115,1285
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30228,"COURT OF CIVIL APPEALS - WILLIAM C. HETHERINGTON, JR.",,9,9,1,YES,,77,208,1888,2173
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30228,"COURT OF CIVIL APPEALS - WILLIAM C. HETHERINGTON, JR.",,9,9,2,NO,,33,135,1123,1291
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30229,COURT OF CIVIL APPEALS - KENNETH L. BUETTNER,,9,9,1,YES,,75,202,1951,2228
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30229,COURT OF CIVIL APPEALS - KENNETH L. BUETTNER,,9,9,2,NO,,36,140,1068,1244
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30230,COURT OF CIVIL APPEALS - ROBERT BOBBY BELL,,9,9,1,YES,,72,213,1919,2204
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30230,COURT OF CIVIL APPEALS - ROBERT BOBBY BELL,,9,9,2,NO,,38,132,1089,1259
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30231,"COURT OF CIVIL APPEALS - E. BAY MITCHELL, III",,9,9,1,YES,,75,203,1835,2113
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30231,"COURT OF CIVIL APPEALS - E. BAY MITCHELL, III",,9,9,2,NO,,36,127,1061,1224
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30232,STATE QUESTION NO. 758 LEGISLATIVE REFERENDUM NO. 358,,9,9,1,FOR THE PROPOSAL - YES,,95,236,2171,2502
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30232,STATE QUESTION NO. 758 LEGISLATIVE REFERENDUM NO. 358,,9,9,2,AGAINST THE PROPOSAL - NO,,34,124,947,1105
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30233,STATE QUESTION NO. 759 LEGISLATIVE REFERENDUM NO. 359,,9,9,1,FOR THE PROPOSAL - YES,,92,219,1958,2269
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30233,STATE QUESTION NO. 759 LEGISLATIVE REFERENDUM NO. 359,,9,9,2,AGAINST THE PROPOSAL - NO,,34,141,1131,1306
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30234,STATE QUESTION NO. 762 LEGISLATIVE REFERENDUM NO. 360,,9,9,1,FOR THE PROPOSAL - YES,,75,181,1703,1959
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30234,STATE QUESTION NO. 762 LEGISLATIVE REFERENDUM NO. 360,,9,9,2,AGAINST THE PROPOSAL - NO,,51,180,1383,1614
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30235,STATE QUESTION NO. 764 LEGISLATIVE REFERENDUM NO. 361,,9,9,1,FOR THE PROPOSAL - YES,,76,192,1788,2056
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30235,STATE QUESTION NO. 764 LEGISLATIVE REFERENDUM NO. 361,,9,9,2,AGAINST THE PROPOSAL - NO,,49,168,1284,1501
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30236,STATE QUESTION NO. 765 LEGISLATIVE REFERENDUM NO. 362,,9,9,1,FOR THE PROPOSAL - YES,,84,224,1934,2242
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30236,STATE QUESTION NO. 765 LEGISLATIVE REFERENDUM NO. 362,,9,9,2,AGAINST THE PROPOSAL - NO,,43,138,1154,1335
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30237,STATE QUESTION NO. 766 LEGISLATIVE REFERENDUM NO. 363,,9,9,1,FOR THE PROPOSAL - YES,,92,246,2043,2381
11/06/2012,BLAINE,"FEDERAL, STATE AND COUNTY",30237,STATE QUESTION NO. 766 LEGISLATIVE REFERENDUM NO. 363,,9,9,2,AGAINST THE PROPOSAL - NO,,36,117,1085,1238
11/06/2012,BLAINE,CITY OF GEARY,40601,FOR MAYOR (UNEXPIRED TERM)  CITY OF GEARY,,1,1,1,HARRY LEE BERG,,1,0,47,48
11/06/2012,BLAINE,CITY OF GEARY,40601,FOR MAYOR (UNEXPIRED TERM)  CITY OF GEARY,,1,1,2,LESLIE SWINERTON,,7,5,135,147
11/06/2012,BLAINE,CITY OF GEARY,40601,FOR MAYOR (UNEXPIRED TERM)  CITY OF GEARY,,1,1,3,ROBERT HALEY,,1,0,57,58
11/06/2012,BLAINE,CITY OF GEARY,40601,FOR MAYOR (UNEXPIRED TERM)  CITY OF GEARY,,1,1,4,ROBERT B. SMITH,,2,2,93,97
11/06/2012,BLAINE,CITY OF WATONGA,40602,FOR MAYOR (UNEXPIRED TERM)  CITY OF WATONGA,,3,3,1,ERNST CLAY LOOSEN,,13,80,319,412
11/06/2012,BLAINE,CITY OF WATONGA,40602,FOR MAYOR (UNEXPIRED TERM)  CITY OF WATONGA,,3,3,2,MARCUS WRAY,,0,22,125,147
11/06/2012,BLAINE,CITY OF WATONGA,40602,FOR MAYOR (UNEXPIRED TERM)  CITY OF WATONGA,,3,3,3,"WELDON E. POARCH, JR.",,8,23,98,129
11/06/2012,BLAINE,CITY OF WATONGA,40602,FOR MAYOR (UNEXPIRED TERM)  CITY OF WATONGA,,3,3,4,EDNA F. JUSTICE,,11,68,293,372
11/06/2012,BLAINE,TOWN OF OKEENE,40603,PROPOSITION  TOWN OF OKEENE,,1,1,1,FOR THE PROPOSITION - YES,,11,10,361,382
11/06/2012,BLAINE,TOWN OF OKEENE,40603,PROPOSITION  TOWN OF OKEENE,,1,1,2,AGAINST THE PROPOSITION - NO,,4,0,102,106
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",10001,FOR PRESIDENT AND VICE PRESIDENT,,22,22,1,BARACK OBAMA,DEM,79,344,3258,3681
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",10001,FOR PRESIDENT AND VICE PRESIDENT,,22,22,2,MITT ROMNEY,REP,257,1082,8181,9520
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",10005,FOR UNITED STATES REPRESENTATIVE DISTRICT 02,,22,22,1,ROB WALLACE,DEM,90,425,4401,4916
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",10005,FOR UNITED STATES REPRESENTATIVE DISTRICT 02,,22,22,2,MARKWAYNE MULLIN,REP,213,933,6385,7531
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",10005,FOR UNITED STATES REPRESENTATIVE DISTRICT 02,,22,22,3,MICHAEL G. FULKS,IND,13,55,541,609
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",10053,FOR STATE REPRESENTATIVE DISTRICT 21,,17,17,1,JERRY L. TOMLINSON,DEM,98,455,3573,4126
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",10053,FOR STATE REPRESENTATIVE DISTRICT 21,,17,17,2,DUSTIN ROBERTS,REP,190,885,6243,7318
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",20072,FOR COUNTY SHERIFF,,22,22,1,KENNETH GOLDEN,DEM,149,683,6084,6916
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",20072,FOR COUNTY SHERIFF,,22,22,2,JOHN D. WYATT,REP,172,731,5299,6202
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",20073,FOR COUNTY CLERK,,22,22,1,TAMMY REYNOLDS,DEM,165,774,7103,8042
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",20073,FOR COUNTY CLERK,,22,22,2,GLENN RUSSELL,REP,152,629,4227,5008
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30220,SUPREME COURT - NOMA D. GURICH,,22,22,1,YES,,185,749,6663,7597
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30220,SUPREME COURT - NOMA D. GURICH,,22,22,2,NO,,76,419,3249,3744
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30221,SUPREME COURT - YVONNE KAUGER,,22,22,1,YES,,182,732,6470,7384
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30221,SUPREME COURT - YVONNE KAUGER,,22,22,2,NO,,76,434,3355,3865
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30222,SUPREME COURT - JAMES E. EDMONDSON,,22,22,1,YES,,178,759,6751,7688
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30222,SUPREME COURT - JAMES E. EDMONDSON,,22,22,2,NO,,81,412,3104,3597
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30223,SUPREME COURT - DOUGLAS L. COMBS,,22,22,1,YES,,182,763,6663,7608
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30223,SUPREME COURT - DOUGLAS L. COMBS,,22,22,2,NO,,75,404,3170,3649
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30224,COURT OF CRIMINAL APPEALS - CLANCY SMITH,,22,22,1,YES,,184,733,6677,7594
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30224,COURT OF CRIMINAL APPEALS - CLANCY SMITH,,22,22,2,NO,,76,435,3161,3672
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30225,COURT OF CRIMINAL APPEALS - ARLENE JOHNSON,,22,22,1,YES,,182,743,6663,7588
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30225,COURT OF CRIMINAL APPEALS - ARLENE JOHNSON,,22,22,2,NO,,76,422,3150,3648
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30226,COURT OF CRIMINAL APPEALS - DAVID B. LEWIS,,22,22,1,YES,,178,725,6665,7568
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30226,COURT OF CRIMINAL APPEALS - DAVID B. LEWIS,,22,22,2,NO,,76,431,3111,3618
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30227,COURT OF CIVIL APPEALS - P. THOMAS THORNBRUGH,,22,22,1,YES,,182,772,6770,7724
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30227,COURT OF CIVIL APPEALS - P. THOMAS THORNBRUGH,,22,22,2,NO,,75,388,2984,3447
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30228,"COURT OF CIVIL APPEALS - WILLIAM C. HETHERINGTON, JR.",,22,22,1,YES,,174,759,6589,7522
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30228,"COURT OF CIVIL APPEALS - WILLIAM C. HETHERINGTON, JR.",,22,22,2,NO,,82,400,3138,3620
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30229,COURT OF CIVIL APPEALS - KENNETH L. BUETTNER,,22,22,1,YES,,179,759,6673,7611
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30229,COURT OF CIVIL APPEALS - KENNETH L. BUETTNER,,22,22,2,NO,,77,394,3056,3527
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30230,COURT OF CIVIL APPEALS - ROBERT BOBBY BELL,,22,22,1,YES,,172,770,6689,7631
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30230,COURT OF CIVIL APPEALS - ROBERT BOBBY BELL,,22,22,2,NO,,82,390,3049,3521
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30231,"COURT OF CIVIL APPEALS - E. BAY MITCHELL, III",,22,22,1,YES,,183,765,6721,7669
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30231,"COURT OF CIVIL APPEALS - E. BAY MITCHELL, III",,22,22,2,NO,,74,393,3046,3513
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30232,STATE QUESTION NO. 758 LEGISLATIVE REFERENDUM NO. 358,,22,22,1,FOR THE PROPOSAL - YES,,227,923,6867,8017
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30232,STATE QUESTION NO. 758 LEGISLATIVE REFERENDUM NO. 358,,22,22,2,AGAINST THE PROPOSAL - NO,,68,410,3954,4432
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30233,STATE QUESTION NO. 759 LEGISLATIVE REFERENDUM NO. 359,,22,22,1,FOR THE PROPOSAL - YES,,199,823,6381,7403
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30233,STATE QUESTION NO. 759 LEGISLATIVE REFERENDUM NO. 359,,22,22,2,AGAINST THE PROPOSAL - NO,,94,498,4319,4911
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30234,STATE QUESTION NO. 762 LEGISLATIVE REFERENDUM NO. 360,,22,22,1,FOR THE PROPOSAL - YES,,195,783,6363,7341
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30234,STATE QUESTION NO. 762 LEGISLATIVE REFERENDUM NO. 360,,22,22,2,AGAINST THE PROPOSAL - NO,,96,536,4326,4958
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30235,STATE QUESTION NO. 764 LEGISLATIVE REFERENDUM NO. 361,,22,22,1,FOR THE PROPOSAL - YES,,158,658,5134,5950
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30235,STATE QUESTION NO. 764 LEGISLATIVE REFERENDUM NO. 361,,22,22,2,AGAINST THE PROPOSAL - NO,,131,642,5408,6181
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30236,STATE QUESTION NO. 765 LEGISLATIVE REFERENDUM NO. 362,,22,22,1,FOR THE PROPOSAL - YES,,178,728,5734,6640
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30236,STATE QUESTION NO. 765 LEGISLATIVE REFERENDUM NO. 362,,22,22,2,AGAINST THE PROPOSAL - NO,,111,596,4917,5624
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30237,STATE QUESTION NO. 766 LEGISLATIVE REFERENDUM NO. 363,,22,22,1,FOR THE PROPOSAL - YES,,199,885,6550,7634
11/06/2012,BRYAN,"FEDERAL, STATE AND COUNTY",30237,STATE QUESTION NO. 766 LEGISLATIVE REFERENDUM NO. 363,,22,22,2,AGAINST THE PROPOSAL - NO,,97,453,4319,4869
11/06/2012,CADDO,"FEDERAL, STATE AND COUNTY",10001,FOR PRESIDENT AND VICE PRESIDENT,,20,20,1,BARACK OBAMA,DEM,69,271,2824,3164
11/06/2012,CADDO,"FEDERAL, STATE AND COUNTY",10001,FOR PRESIDENT AND VICE PRESIDENT,,20,20,2,MITT ROMNEY,REP,218,400,5069,5687
11/06/2012,CADDO,"FEDERAL, STATE AND COUNTY",10006,FOR UNITED STATES REPRESENTATIVE DISTRICT 03,,20,20,1,TIMOTHY RAY MURRAY,DEM,60,221,2159,2440
11/06/2012,CADDO,"FEDERAL, STATE AND COUNTY",10006,FOR UNITED STATES REPRESENTATIVE DISTRICT 03,,20,20,2,FRANK D. LUCAS,REP,217,435,5416,6068
11/06/2012,CADDO,"FEDERAL, STATE AND COUNTY",10006,FOR UNITED STATES REPRESENTATIVE DISTRICT 03,,20,20,3,WILLIAM M. SANDERS,IND,7,17,299,323
11/06/2012,CADDO,"FEDERAL, STATE AND COUNTY",10088,FOR STATE REPRESENTATIVE DISTRICT 56,,12,12,1,DAVID L PERRYMAN,DEM,67,331,2234,2632
11/06/2012,CADDO,"FEDERAL, STATE AND COUNTY",10088,FOR STATE REPRESENTATIVE DISTRICT 56,,12,12,2,CHUCK UTSLER,REP,73,235,1635,1943
11/06/2012,CADDO,"FEDERAL, STATE AND COUNTY",10092,FOR STATE REPRESENTATIVE DISTRICT 60,,4,4,1,KENDRA MENZ-KIMBLE,DEM,32,25,1034,1091
